X;Y;X_COORD;Y_COORD;ADMI4;ADMI5;TOPONYMIE;ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;ID_3;NAME_3;ID_4;NAME_4;VARNAME_4;CCN_4;CCA_4;TYPE_4;ENGTYPE_4;Code_uniqu;urban_popR;urban_popD;urban_popA;urban_popC;urban_popP;urban_po_1;urban_po_2;urban_po_3;urban_po_4;urban_po_5;urban_po_6;urban_po_7;urban_po_8;CU_ville;X_wgs84;Y_wgs84
-15.89584411;14.27789695;403371;1578647;3323;3323004;Keur Ndiouga Seye;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;163;Ndiago;;632010;6320102;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ndiago;Fatick;Gossas;Mbadakhone;CR NDIAGO;;;;;;;;;;;;
-15.3656195;14.2771129;460564;1578405;4123;4123007;Dianke Kao;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIA;;;;;;;;;;;;
-15.08472059;14.2765104;490862;1578309;4127;4127013;Khourou Gallo;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba L;;;;;;;;;;;;;;;;
-15.58185183;14.3547459;437262;1587039;4121;4121013;Diout Nguel II (Dix Ne;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Ho;;;;;;;;;;;;;
-15.28750768;14.27512231;468989;1578173;4123;4123025;Touba Ndiotte;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR;;;;;;;;;;;;
-15.66390167;14.27372887;428389;1578102;4121;4121018;Kahi Allouky;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR BO;;;;;;;;;;;;
-15.62083967;14.27372743;433034;1578089;4121;4121002;Alouky Sy;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR BOULE;;;;;;;;;;;;
-15.94641552;14.26955572;397912;1577746;3321;3321000;Guingueneo;201;SEN;Senegal;6;Kaolack;18;Guinguineo;44;Nguelou;166;Gagnick;;632020;6320201;Commune;Commune;Kaolack/Guinguineo/Nguelou/Gagnick;Fatick;Gossas;Mbadakhone;CR GAGNICK;8349;8974;1;;;;;;;;;
-15.71648917;14.26358605;422713;1576997;4111;4111019;Gawane Djidda;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/;;
-15.99150896;14.26650651;393046;1577429;3321;3321017;Ndinglere Ndiayene;201;SEN;Senegal;6;Kaolack;18;Guinguineo;44;Nguelou;166;Gagnick;;632020;6320201;Commune;Commune;Kaolack/Guinguineo/Nguelou/Gagnick;Fatick;Gossas;Mbadakhone;CR GAGNICK;834;;;;;;;;;;;
-15.44420166;14.26324521;452085;1576886;4123;4123003;Bouleyda;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIAN;;;;;;;;;;;;
-15.90660174;14.25805691;402202;1576457;3323;3323015;Ngare Keur Madieng;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;163;Ndiago;;632010;6320102;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ndiago;Fatick;Gossas;Mbadakhone;CR NDIAG;;;;;;;;;;;;
-15.19926051;14.25918143;478506;1576400;4123;4123010;Gouby;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANKE ;;;;;;;;;;;;
-15.27500436;14.26262335;470336;1576789;4123;4123005;Touba Saloum Delby;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hodd;;;;;;;;;;;;;
-15.98890296;14.25984536;393324;1576691;3321;3321015;Ndinglere Mboubene I;201;SEN;Senegal;6;Kaolack;18;Guinguineo;44;Nguelou;166;Gagnick;;632020;6320201;Commune;Commune;Kaolack/Guinguineo/Nguelou/Gagnick;Fatick;Gossas;Mbadakhone;CR GAGNICK;8;;;;;;;;;;;
-15.11667066;14.26123437;487415;1576621;4127;4127023;Medina Ndiobene;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba ;;;;;;;;;;;;;;;;
-15.01335842;14.25204894;498559;1575602;4332;4332001;Boudiourguel;201;SEN;Senegal;5;Kaffrine;16;Koungheul;40;Missirah Wadene;152;Gainthe Pathe;;1232030;12320301;Commune;Commune;Kaffrine/Koungheul/Missirah Wadene/Gainthe Pathe;Kaolack;Kaffrine;;;;;;;;;;;;;;
-15.99168089;14.2570674;393023;1576385;3321;3321016;Ndinglere Mboubene II;201;SEN;Senegal;6;Kaolack;18;Guinguineo;44;Nguelou;166;Gagnick;;632020;6320201;Commune;Commune;Kaolack/Guinguineo/Nguelou/Gagnick;Fatick;Gossas;Mbadakhone;CR GAGNICK;;;;;;;;;;;;
-15.87527527;14.26160946;405583;1576837;3323;3323013;Ngare Dia;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;163;Ndiago;;632010;6320102;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ndiago;Fatick;Gossas;Mbadakhone;CR NDIAGO;6792;866;;;;;;;;;;
-15.86945504;14.25706511;406209;1576332;3323;3323014;Ngare Keur Amadou Yaci;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;163;Ndiago;;632010;6320102;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ndiago;Fatick;Gossas;Mbadakhone;CR ND;;;;;;;;;;;;
-15.83334091;14.25706745;410105;1576318;3323;3323016;Ngare Keur Naymbely;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;163;Ndiago;;632010;6320102;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ndiago;Fatick;Gossas;Mbadakhone;CR NDIA;;;;;;;;;;;;
-15.72665902;14.26087909;421615;1576701;4111;4111083;Yalal Diacke;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/B;;
-15.32083943;14.2570597;465391;1576180;4123;4123024;Tivaouane Delby;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;;;;;;;;;;;;;
-15.73194944;14.25428999;421042;1575974;4111;4111076;Thialocogne;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/Bi;;
-15.3538011;14.25478884;461835;1575934;4123;4123011;Gueoul Saloum;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR;;;;;;;;;;;;
-15.05555677;14.25290181;494007;1575697;4127;4127007;Darou Salam Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samb;;;;;;;;;;;;;;;;
-15.06944321;14.25151478;492509;1575544;4127;4127036;Thindy Keur Dialigue;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene S;;;;;;;;;;;;;;;;
-15.06723725;14.25270893;492747;1575676;4127;4127035;Thindy Boye Deme;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samb;;;;;;;;;;;;;;;;
-15.07500442;14.24873726;491909;1575237;4127;4127031;Sanou Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba Lam;;;;;;;;;;;;;;;;
-15.07222339;14.24872908;492209;1575236;4127;4127026;Ndemene Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba L;;;;;;;;;;;;;;;;
-15.2388964;14.24595313;474229;1574941;4123;4123012;Hamdalaye Delby;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;;;;;;;;;;;;;
-15.72312329;14.24220173;421990;1574634;4111;4111005;Bossolel Ouolof;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrin;;
-15.39609116;14.24388147;457271;1574735;4123;4123004;Darou Pete;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIA;;;;;;;;;;;;
-15.89282287;14.24043405;403681;1574502;3324;3324004;Darou Ngoloume (Darou;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;M;;;;;;;;;;;;;
-15.71726825;14.24611615;422623;1575065;4111;4111046;Mbathiare;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/Birk;;
-15.01511951;14.24813373;498369;1575169;4332;4332016;Kandiane;201;SEN;Senegal;5;Kaffrine;16;Koungheul;40;Missirah Wadene;152;Gainthe Pathe;;1232030;12320301;Commune;Commune;Kaffrine/Koungheul/Missirah Wadene/Gainthe Pathe;Kaolack;Kaffrine;Ma;;;;;;;;;;;;;
-15.4345813;14.2451165;453119;1574879;4121;4121033;Touba Darou;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR BOUL;;;;;;;;;;;;
-15.65834139;14.23929703;428978;1574292;4121;4121007;Darou Karim;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR BOU;;;;;;;;;;;;
-15.69723387;14.23901486;424782;1574273;4111;4111048;Mbella Peulh;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/B;;
-15.08749623;14.23762063;490561;1574008;4127;4127030;Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba Lama;;;;;;;;;;;;;;;;
-15.08611506;14.23762113;490710;1574008;4127;4127041;Touba Keur Dame;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba ;;;;;;;;;;;;;;;;
-15.30556173;14.23623865;467036;1573875;4123;4123006;Delby;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANKE S;;;;;;;;;;;;
-15.06667579;14.23484247;492807;1573700;4127;4127018;Linguere Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;41;Darou Miname Ii;157;Ndiobene Samba Lama;;1242010;12420104;Commune;Commune;Kaffrine/Maleme Hodar/Darou Miname Ii/Ndiobene Samba ;;;;;;;;;;;;;;;;
-15.68195095;14.23345342;426429;1573653;4111;4111047;Mbella Ouolof;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/B;;
-15.68056989;14.23345736;426578;1573653;4111;4111049;Mbodiene;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/Birki;;
-15.33823326;14.22775872;463510;1572942;4123;4123008;Dianke Souf;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DI;;;;;;;;;;;;
-15.67998705;14.2276274;426639;1573008;4111;4111079;Touba Mbella;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/B;;
-15.26667569;14.22790354;471230;1572948;4123;4123016;Medina Saffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR ;;;;;;;;;;;;
-15.99691485;14.22678668;392444;1573038;3322;3322011;Mbaboumy;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;162;Mbadakhoune;;632010;6320101;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Mbadakhoune;Fatick;Gossas;Mbadakhone;CR MBADAK;;;;;;;;;;;;
-15.01082619;14.22151484;498832;1572225;4332;4332036;Touba Mbowene;201;SEN;Senegal;5;Kaffrine;16;Koungheul;40;Missirah Wadene;152;Gainthe Pathe;;1232030;12320301;Commune;Commune;Kaffrine/Koungheul/Missirah Wadene/Gainthe Pathe;Kaolack;Kaffri;;;;;;;;;;;;;;
-15.2663962;14.24251529;471262;1574564;4123;4123026;Touba Saloum;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR ;;;;;;;;;;;;
-15.11217287;14.22056651;487898;1572123;4126;4126015;Hamdalaye I;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;160;Sagna;;1242020;12420202;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Sagna;Kaolack;Kaffrine;Malem Hoddar;CR MALEM HODDAR;;;;;;;;;;;;
-15.89262681;14.20701073;403688;1570805;3324;3324009;Ndoffane Diomaye;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mbada;;;;;;;;;;;;;
-15.88473578;14.21540285;404543;1571730;3324;3324017;Ngoloume Ndoffane;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mbad;;;;;;;;;;;;;
-15.04306286;14.21679137;495354;1571703;4332;4332037;Yassy;201;SEN;Senegal;5;Kaffrine;16;Koungheul;40;Missirah Wadene;152;Gainthe Pathe;;1232030;12320301;Commune;Commune;Kaffrine/Koungheul/Missirah Wadene/Gainthe Pathe;Kaolack;Kaffrine;Maka Y;;;;;;;;;;;;;
-15.88507796;14.21759852;404507;1571973;3324;3324016;Ngoloume Mack (Ng. Peu;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;;;;;;;;;;;;;;
-15.72674472;14.21812311;421591;1571972;4111;4111002;Baila Ndour;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/Bir;;
-15.71430884;14.21287148;422931;1571387;4111;4111006;Bossolel Peulh;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/;;
-15.91974998;14.2224582;400768;1572525;3324;3324003;Darou Nahim;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mbadakhone;;;;;;;;;;;;;
-15.35752666;14.21286612;461426;1571298;4123;4123002;Bangadji;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANK;;;;;;;;;;;;
-15.10556044;14.2126308;488611;1571245;4126;4126010;Djidah I;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;160;Sagna;;1242020;12420202;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Sagna;Kaolack;Kaffrine;Malem Hoddar;CR MALEM HODDAR;171;;;;;;;;;;;
-15.93961097;14.20219293;398616;1570292;3324;3324005;Keur Mor Ngone;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mbadakh;;;;;;;;;;;;;
-15.38482731;14.21033731;458480;1571023;4123;4123013;Mbabanene;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIA;;;;;;;;;;;;
-15.99324778;14.20837714;392831;1571000;3322;3322018;Paffa;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;162;Mbadakhoune;;632010;6320101;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Mbadakhoune;Fatick;Gossas;Mbadakhone;CR MBADAKHO;;;;;;;;;;;;
-15.13374029;14.04363302;485560;1552556;4126;4126039;Mouye Paffa;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;160;Sagna;;1242020;12420202;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Sagna;Kaolack;Kaffrine;Malem Hoddar;CR MALEM HODDAR;;;;;;;;;;;;
-15.49665408;14.20826874;446414;1570817;4121;4121028;Ndambol Mboul;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR B;;;;;;;;;;;;
-15.3401144;14.20262014;463303;1570162;4123;4123018;Nawerane;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANK;;;;;;;;;;;;
-15.1634806;14.20056358;482361;1569914;4126;4126002;Ainoumane II;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;160;Sagna;;1242020;12420202;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Sagna;Kaolack;Kaffrine;Malem Hoddar;CR MALEM HODDAR;;;;;;;;;;;;
-15.71711099;14.19917469;422624;1569873;4111;4111003;Bidiam;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine/Birkila;;
-15.69028961;14.19873817;425518;1569816;4111;4111078;Tivaouane Live;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;135;Touba Mbella;;1222010;12220102;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Touba Mbella;;;;;;;;;;;;;;Kaffrine;;
-15.40637905;14.19634137;456152;1569479;4123;4123027;Wande;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANKE ;;;;;;;;;;;;
-15.12221796;14.19873462;486813;1569709;4126;4126054;Touba Ngueyene;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;160;Sagna;;1242020;12420202;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Sagna;Kaolack;Kaffrine;Malem Hoddar;CR MALEM HODDA;;;;;;;;;;;;
-15.81986339;14.19549969;411535;1569503;4111;4111063;Ngambou;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;134;Keur Mboucki;;1222010;12220101;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Keur Mboucki;Kaolack;Kaffrine;Birkelane;C;;;;;;;;;;;;
-15.96569369;14.19247885;395797;1569229;3322;3322023;Sawila;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;162;Mbadakhoune;;632010;6320101;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Mbadakhoune;Fatick;Gossas;Mbadakhone;CR MBADAKH;;;;;;;;;;;;
-15.47468341;14.19246346;448781;1569064;4121;4121019;Khende;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;140;Boulel Goumack;;1212010;12120101;Commune;Commune;Kaffrine/Kaffrine/Gniby/Boulel Goumack;Kaolack;Kaffrine;Malem Hoddar;CR BOULEL;1;;;;;;;;;;;
-15.9069512;14.18762754;402134;1568667;3324;3324013;Ngathie Narga (Thiaren;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;;;;;;;;;;;;;;
-15.43873454;14.18763145;452659;1568522;4123;4123022;Ndodji;201;SEN;Senegal;5;Kaffrine;15;Kaffrine;36;Gniby;142;Kahi;;1212010;12120103;Commune;Commune;Kaffrine/Kaffrine/Gniby/Kahi;Kaolack;Kaffrine;Malem Hoddar;CR KAHI;10022;11506;15232.39383;;;;;;;;;
-15.93285991;14.18748285;399338;1568662;3324;3324007;Mbafaye Darou Ndiaw;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mb;;;;;;;;;;;;;
-15.30090888;14.18747347;467531;1568481;4123;4123022;Nghaba;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANKE;;;;;;;;;;;;
-15.38056533;14.18346323;458935;1568050;4123;4123001;Allouky;201;SEN;Senegal;5;Kaffrine;17;Maleme Hodar;42;Sagna;159;Dianke Souf;;1242020;12420201;Commune;Commune;Kaffrine/Maleme Hodar/Sagna/Dianke Souf;Kaolack;Kaffrine;Malem Hoddar;CR DIANK;;;;;;;;;;;;
-15.75656348;14.13798015;418345;1563118;4111;4111033;Keur Ismaila;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;133;Diamal;;1222010;12220103;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Diamal;;;;;;;;;;;;;;Kaffrine/Birkilane/Keu;;
-15.73533365;14.16269241;420645;1565844;4111;4111061;Netty Thiocogne;201;SEN;Senegal;5;Kaffrine;14;Birkilane;34;Keur Mboucki;134;Keur Mboucki;;1222010;12220101;Commune;Commune;Kaffrine/Birkilane/Keur Mboucki/Keur Mboucki;Kaolack;Kaffrine;Bir;;;;;;;;;;;;;
-15.90582016;14.18049858;402253;1567878;3324;3324010;Ngathie Bofel;201;SEN;Senegal;6;Kaolack;18;Guinguineo;43;Mbadakhoune;164;Ngathie Naoude;;632010;6320103;Commune;Commune;Kaolack/Guinguineo/Mbadakhoune/Ngathie Naoude;Fatick;Gossas;Mbadakho;;;;;;;;;;;;;
