DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;date ajout;resp. ajout;;
01/01/1950;20;7;GNT-WEAK;;;;;JLF;;
01/01/1950;20;8;GNT-WEAK;;;;;JLF;;
01/01/1950;20;9;GNT-WEAK;;;;;JLF;;
01/01/1950;20;10;GNT-WEAK;;;;;JLF;;
01/01/1950;20;11;GNT-WEAK;;;;;JLF;;
01/01/1950;20;18;GNT-WEAK;;;;;JLF;;
01/01/1950;20;37;GNT-WEAK;;;;;JLF;;
01/01/1950;20;38;GNT-WEAK;;;;;JLF;;
01/01/1950;20;39;GNT-WEAK;;;;;JLF;;
01/01/1950;20;40;GNT-WEAK;;;;;JLF;;
01/01/1950;20;41;GNT-WEAK;;;;;JLF;;
01/01/1950;20;42;GNT-WEAK;;;;;JLF;;
01/01/1950;20;43;GNT-WEAK;;;;;JLF;;
01/01/1950;20;44;GNT-WEAK;;;;;JLF;;
01/01/1950;20;50;GNT-WEAK;;;;;JLF;;
01/01/1950;20;51;GNT-WEAK;;;;;JLF;;
01/01/1950;20;52;GNT-WEAK;;;;;JLF;;
01/01/1950;20;53;GNT-WEAK;;;;;JLF;;
01/01/1950;21;2;GNT-WEAK;;;;;JLF;;
01/01/1950;21;3;GNT-WEAK;;;;;JLF;;
01/01/1950;21;4;GNT-WEAK;;;;;JLF;;
01/01/1950;21;5;GNT-WEAK;;;;;JLF;;
01/01/1950;21;6;GNT-WEAK;;;;;JLF;;
01/01/1950;21;7;GNT-WEAK;;;;;JLF;;
01/01/1950;21;8;GNT-WEAK;;;;;JLF;;
01/01/1950;21;9;GNT-WEAK;;;;;JLF;;
01/01/1950;21;10;GNT-WEAK;;;;;JLF;;
01/01/1950;21;11;GNT-WEAK;;;;;JLF;;
01/01/1950;21;12;GNT-WEAK;;;;;JLF;;
01/01/1950;21;18;GNT-WEAK;;;;;JLF;;
01/01/1950;21;37;GNT-WEAK;;;;;JLF;;
01/01/1950;21;38;GNT-WEAK;;;;;JLF;;
01/01/1950;21;39;GNT-WEAK;;;;;JLF;;
01/01/1950;21;40;GNT-WEAK;;;;;JLF;;
01/01/1950;21;41;GNT-WEAK;;;;;JLF;;
01/01/1950;21;42;GNT-WEAK;;;;;JLF;;
01/01/1950;21;43;GNT-WEAK;;;;;JLF;;
01/01/1950;21;44;GNT-WEAK;;;;;JLF;;
01/01/1950;21;45;GNT-WEAK;;;;;JLF;;
01/01/1950;21;46;GNT-WEAK;;;;;JLF;;
01/01/1950;21;47;GNT-WEAK;;;;;JLF;;
01/01/1950;21;48;GNT-WEAK;;;;;JLF;;
01/01/1950;21;49;GNT-WEAK;;;;;JLF;;
01/01/1950;21;50;GNT-WEAK;;;;;JLF;;
01/01/1950;21;51;GNT-WEAK;;;;;JLF;;
01/01/1950;21;52;GNT-WEAK;;;;;JLF;;
01/01/1950;21;53;GNT-WEAK;;;;;JLF;;
01/01/1950;22;2;GNT-WEAK;;;;;JLF;;
01/01/1950;22;3;GNT-WEAK;;;;;JLF;;
01/01/1950;22;4;GNT-WEAK;;;;;JLF;;
01/01/1950;22;5;GNT-WEAK;;;;;JLF;;
01/01/1950;22;6;GNT-WEAK;;;;;JLF;;
01/01/1950;22;7;GNT-WEAK;;;;;JLF;;
01/01/1950;22;8;GNT-WEAK;;;;;JLF;;
01/01/1950;22;9;GNT-WEAK;;;;;JLF;;
01/01/1950;22;10;GNT-WEAK;;;;;JLF;;
01/01/1950;22;11;GNT-WEAK;;;;;JLF;;
01/01/1950;22;12;GNT-WEAK;;;;;JLF;;
01/01/1950;22;18;GNT-WEAK;;;;;JLF;;
01/01/1950;22;37;GNT-WEAK;;;;;JLF;;
01/01/1950;22;38;GNT-WEAK;;;;;JLF;;
01/01/1950;22;39;GNT-WEAK;;;;;JLF;;
01/01/1950;22;40;GNT-WEAK;;;;;JLF;;
01/01/1950;22;41;GNT-WEAK;;;;;JLF;;
01/01/1950;22;42;GNT-WEAK;;;;;JLF;;
01/01/1950;22;43;GNT-WEAK;;;;;JLF;;
01/01/1950;22;44;GNT-WEAK;;;;;JLF;;
01/01/1950;22;45;GNT-WEAK;;;;;JLF;;
01/01/1950;22;46;GNT-WEAK;;;;;JLF;;
01/01/1950;22;47;GNT-WEAK;;;;;JLF;;
01/01/1950;22;48;GNT-WEAK;;;;;JLF;;
01/01/1950;23;2;GNT-WEAK;;;;;JLF;;
01/01/1950;23;3;GNT-WEAK;;;;;JLF;;
01/01/1950;23;4;GNT-WEAK;;;;;JLF;;
01/01/1950;23;5;GNT-WEAK;;;;;JLF;;
01/01/1950;23;6;GNT-WEAK;;;;;JLF;;
01/01/1950;23;7;GNT-WEAK;;;;;JLF;;
01/01/1950;23;8;GNT-WEAK;;;;;JLF;;
01/01/1950;23;9;GNT-WEAK;;;;;JLF;;
01/01/1950;23;10;GNT-WEAK;;;;;JLF;;
01/01/1950;23;11;GNT-WEAK;;;;;JLF;;
01/01/1950;23;12;GNT-WEAK;;;;;JLF;;
01/01/1950;23;18;GNT-WEAK;;;;;JLF;;
01/01/1950;23;37;GNT-WEAK;;;;;JLF;;
01/01/1950;23;38;GNT-WEAK;;;;;JLF;;
01/01/1950;23;39;GNT-WEAK;;;;;JLF;;
01/01/1950;23;40;GNT-WEAK;;;;;JLF;;
01/01/1950;23;41;GNT-WEAK;;;;;JLF;;
01/01/1950;23;42;GNT-WEAK;;;;;JLF;;
01/01/1950;23;43;GNT-WEAK;;;;;JLF;;
01/01/1950;23;44;GNT-WEAK;;;;;JLF;;
01/01/1950;23;45;GNT-WEAK;;;;;JLF;;
01/01/1950;23;46;GNT-WEAK;;;;;JLF;;
01/01/1950;23;47;GNT-WEAK;;;;;JLF;;
01/01/1950;23;48;GNT-WEAK;;;;;JLF;;1910
01/01/1950;24;2;GNT-WEAK;;;;;JLF;;1950
01/01/1950;24;3;GNT-WEAK;;;;;JLF;;1980
01/01/1950;24;4;GNT-WEAK;;;;;JLF;;2010
01/01/1950;24;5;GNT-WEAK;;;;;JLF;;
01/01/1950;24;6;GNT-WEAK;;;;;JLF;;
01/01/1950;24;7;GNT-WEAK;;;;;JLF;;
01/01/1950;24;8;GNT-WEAK;;;;;JLF;;
01/01/1950;24;9;GNT-WEAK;;;;;JLF;;
01/01/1950;24;10;GNT-WEAK;;;;;JLF;;
01/01/1950;24;11;GNT-WEAK;;;;;JLF;;
01/01/1950;24;12;GNT-WEAK;;;;;JLF;;
01/01/1950;24;18;GNT-WEAK;;;;;JLF;;
01/01/1950;24;38;GNT-WEAK;;;;;JLF;;
01/01/1950;24;39;GNT-WEAK;;;;;JLF;;
01/01/1950;24;40;GNT-WEAK;;;;;JLF;;
01/01/1950;24;41;GNT-WEAK;;;;;JLF;;
01/01/1950;24;42;GNT-WEAK;;;;;JLF;;
01/01/1950;24;43;GNT-WEAK;;;;;JLF;;
01/01/1950;24;44;GNT-WEAK;;;;;JLF;;
01/01/1950;24;45;GNT-WEAK;;;;;JLF;;
01/01/1950;24;46;GNT-WEAK;;;;;JLF;;
01/01/1950;24;47;GNT-WEAK;;;;;JLF;;
01/01/1950;24;48;GNT-WEAK;;;;;JLF;;
01/01/1950;25;2;GNT-WEAK;;;;;JLF;;
01/01/1950;25;7;GNT-WEAK;;;;;JLF;;
01/01/1950;25;8;GNT-WEAK;;;;;JLF;;
01/01/1950;25;9;GNT-WEAK;;;;;JLF;;
01/01/1950;25;10;GNT-WEAK;;;;;JLF;;
01/01/1950;25;11;GNT-WEAK;;;;;JLF;;
01/01/1950;25;12;GNT-WEAK;;;;;JLF;;
01/01/1950;25;13;GNT-WEAK;;;;;JLF;;
01/01/1950;25;14;GNT-WEAK;;;;;JLF;;
01/01/1950;25;19;GNT-WEAK;;;;;JLF;;
01/01/1950;25;38;GNT-WEAK;;;;;JLF;;
01/01/1950;25;39;GNT-WEAK;;;;;JLF;;
01/01/1950;25;40;GNT-WEAK;;;;;JLF;;
01/01/1950;25;41;GNT-WEAK;;;;;JLF;;
01/01/1950;25;42;GNT-WEAK;;;;;JLF;;
01/01/1950;25;43;GNT-WEAK;;;;;JLF;;
01/01/1950;25;44;GNT-WEAK;;;;;JLF;;
01/01/1950;25;45;GNT-WEAK;;;;;JLF;;
01/01/1950;25;46;GNT-WEAK;;;;;JLF;;
01/01/1950;25;47;GNT-WEAK;;;;;JLF;;
01/01/1950;25;48;GNT-WEAK;;;;;JLF;;
01/01/1950;26;2;GNT-WEAK;;;;;JLF;;
01/01/1950;26;8;GNT-WEAK;;;;;JLF;;
01/01/1950;26;9;GNT-WEAK;;;;;JLF;;
01/01/1950;26;10;GNT-WEAK;;;;;JLF;;
01/01/1950;26;11;GNT-WEAK;;;;;JLF;;
01/01/1950;26;12;GNT-WEAK;;;;;JLF;;
01/01/1950;26;13;GNT-WEAK;;;;;JLF;;
01/01/1950;26;14;GNT-WEAK;;;;;JLF;;
01/01/1950;26;15;GNT-WEAK;;;;;JLF;;
01/01/1950;26;19;GNT-WEAK;;;;;JLF;;
01/01/1950;26;20;GNT-WEAK;;;;;JLF;;
01/01/1950;26;31;GNT-WEAK;;;;;JLF;;
01/01/1950;26;32;GNT-WEAK;;;;;JLF;;
01/01/1950;26;38;GNT-WEAK;;;;;JLF;;
01/01/1950;26;39;GNT-WEAK;;;;;JLF;;
01/01/1950;26;40;GNT-WEAK;;;;;JLF;;
01/01/1950;26;41;GNT-WEAK;;;;;JLF;;
01/01/1950;26;42;GNT-WEAK;;;;;JLF;;
01/01/1950;26;43;GNT-WEAK;;;;;JLF;;
01/01/1950;26;44;GNT-WEAK;;;;;JLF;;
01/01/1950;26;45;GNT-WEAK;;;;;JLF;;
01/01/1950;26;46;GNT-WEAK;;;;;JLF;;
01/01/1950;26;47;GNT-WEAK;;;;;JLF;;
01/01/1950;26;48;GNT-WEAK;;;;;JLF;;
01/01/1950;27;2;GNT-WEAK;;;;;JLF;;
01/01/1950;27;8;GNT-WEAK;;;;;JLF;;
01/01/1950;27;9;GNT-WEAK;;;;;JLF;;
01/01/1950;27;10;GNT-WEAK;;;;;JLF;;
01/01/1950;27;11;GNT-WEAK;;;;;JLF;;
01/01/1950;27;12;GNT-WEAK;;;;;JLF;;
01/01/1950;27;13;GNT-WEAK;;;;;JLF;;
01/01/1950;27;14;GNT-WEAK;;;;;JLF;;
01/01/1950;27;15;GNT-WEAK;;;;;JLF;;
01/01/1950;27;18;GNT-WEAK;;;;;JLF;;
01/01/1950;27;19;GNT-WEAK;;;;;JLF;;
01/01/1950;27;20;GNT-WEAK;;;;;JLF;;
01/01/1950;27;30;GNT-WEAK;;;;;JLF;;
01/01/1950;27;31;GNT-WEAK;;;;;JLF;;
01/01/1950;27;32;GNT-WEAK;;;;;JLF;;
01/01/1950;27;33;GNT-WEAK;;;;;JLF;;
01/01/1950;27;37;GNT-WEAK;;;;;JLF;;
01/01/1950;27;38;GNT-WEAK;;;;;JLF;;
01/01/1950;27;40;GNT-WEAK;;;;;JLF;;
01/01/1950;27;41;GNT-WEAK;;;;;JLF;;
01/01/1950;27;42;GNT-WEAK;;;;;JLF;;
01/01/1950;27;43;GNT-WEAK;;;;;JLF;;
01/01/1950;27;44;GNT-WEAK;;;;;JLF;;
01/01/1950;27;45;GNT-WEAK;;;;;JLF;;
01/01/1950;27;46;GNT-WEAK;;;;;JLF;;
01/01/1950;27;47;GNT-WEAK;;;;;JLF;;
01/01/1950;27;48;GNT-WEAK;;;;;JLF;;
01/01/1950;28;2;GNT-WEAK;;;;;JLF;;
01/01/1950;28;9;GNT-WEAK;;;;;JLF;;
01/01/1950;28;10;GNT-WEAK;;;;;JLF;;
01/01/1950;28;11;GNT-WEAK;;;;;JLF;;
01/01/1950;28;12;GNT-WEAK;;;;;JLF;;
01/01/1950;28;13;GNT-WEAK;;;;;JLF;;
01/01/1950;28;14;GNT-WEAK;;;;;JLF;;
01/01/1950;28;15;GNT-WEAK;;;;;JLF;;
01/01/1950;28;18;GNT-WEAK;;;;;JLF;;
01/01/1950;28;19;GNT-WEAK;;;;;JLF;;
01/01/1950;28;20;GNT-WEAK;;;;;JLF;;
01/01/1950;28;21;GNT-WEAK;;;;;JLF;;
01/01/1950;28;29;GNT-WEAK;;;;;JLF;;
01/01/1950;28;30;GNT-WEAK;;;;;JLF;;
01/01/1950;28;31;GNT-WEAK;;;;;JLF;;
01/01/1950;28;32;GNT-WEAK;;;;;JLF;;
01/01/1950;28;33;GNT-WEAK;;;;;JLF;;
01/01/1950;28;34;GNT-WEAK;;;;;JLF;;
01/01/1950;28;35;GNT-WEAK;;;;;JLF;;
01/01/1950;28;36;GNT-WEAK;;;;;JLF;;
01/01/1950;28;37;GNT-WEAK;;;;;JLF;;
01/01/1950;28;41;GNT-WEAK;;;;;JLF;;
01/01/1950;28;42;GNT-WEAK;;;;;JLF;;
01/01/1950;28;43;GNT-WEAK;;;;;JLF;;
01/01/1950;28;44;GNT-WEAK;;;;;JLF;;
01/01/1950;28;45;GNT-WEAK;;;;;JLF;;
01/01/1950;28;46;GNT-WEAK;;;;;JLF;;
01/01/1950;28;47;GNT-WEAK;;;;;JLF;;
01/01/1950;28;48;GNT-WEAK;;;;;JLF;;
01/01/1950;29;9;GNT-WEAK;;;;;JLF;;
01/01/1950;29;10;GNT-WEAK;;;;;JLF;;
01/01/1950;29;11;GNT-WEAK;;;;;JLF;;
01/01/1950;29;12;GNT-WEAK;;;;;JLF;;
01/01/1950;29;13;GNT-WEAK;;;;;JLF;;
01/01/1950;29;14;GNT-WEAK;;;;;JLF;;
01/01/1950;29;15;GNT-WEAK;;;;;JLF;;
01/01/1950;29;19;GNT-WEAK;;;;;JLF;;
01/01/1950;29;20;GNT-WEAK;;;;;JLF;;
01/01/1950;29;21;GNT-WEAK;;;;;JLF;;
01/01/1950;29;29;GNT-WEAK;;;;;JLF;;
01/01/1950;29;30;GNT-WEAK;;;;;JLF;;
01/01/1950;29;31;GNT-WEAK;;;;;JLF;;
01/01/1950;29;34;GNT-WEAK;;;;;JLF;;
01/01/1950;29;35;GNT-WEAK;;;;;JLF;;
01/01/1950;29;36;GNT-WEAK;;;;;JLF;;
01/01/1950;29;37;GNT-WEAK;;;;;JLF;;
01/01/1950;29;38;GNT-WEAK;;;;;JLF;;
01/01/1950;29;41;GNT-WEAK;;;;;JLF;;
01/01/1950;29;42;GNT-WEAK;;;;;JLF;;
01/01/1950;29;43;GNT-WEAK;;;;;JLF;;
01/01/1950;29;44;GNT-WEAK;;;;;JLF;;
01/01/1950;29;45;GNT-WEAK;;;;;JLF;;
01/01/1950;29;46;GNT-WEAK;;;;;JLF;;
01/01/1950;29;47;GNT-WEAK;;;;;JLF;;
01/01/1950;29;48;GNT-WEAK;;;;;JLF;;
01/01/1950;30;9;GNT-WEAK;;;;;JLF;;
01/01/1950;30;10;GNT-WEAK;;;;;JLF;;
01/01/1950;30;11;GNT-WEAK;;;;;JLF;;
01/01/1950;30;12;GNT-WEAK;;;;;JLF;;
01/01/1950;30;13;GNT-WEAK;;;;;JLF;;
01/01/1950;30;14;GNT-WEAK;;;;;JLF;;
01/01/1950;30;15;GNT-WEAK;;;;;JLF;;
01/01/1950;30;21;GNT-WEAK;;;;;JLF;;
01/01/1950;30;22;GNT-WEAK;;;;;JLF;;
01/01/1950;30;28;GNT-WEAK;;;;;JLF;;
01/01/1950;30;29;GNT-WEAK;;;;;JLF;;
01/01/1950;30;30;GNT-WEAK;;;;;JLF;;
01/01/1950;30;35;GNT-WEAK;;;;;JLF;;
01/01/1950;30;36;GNT-WEAK;;;;;JLF;;
01/01/1950;30;37;GNT-WEAK;;;;;JLF;;
01/01/1950;30;41;GNT-WEAK;;;;;JLF;;
01/01/1950;30;42;GNT-WEAK;;;;;JLF;;
01/01/1950;30;43;GNT-WEAK;;;;;JLF;;
01/01/1950;30;44;GNT-WEAK;;;;;JLF;;
01/01/1950;30;45;GNT-WEAK;;;;;JLF;;
01/01/1950;30;46;GNT-WEAK;;;;;JLF;;
01/01/1950;30;47;GNT-WEAK;;;;;JLF;;
01/01/1950;30;48;GNT-WEAK;;;;;JLF;;
01/01/1950;31;4;GNT-WEAK;;;;;JLF;;
01/01/1950;31;8;GNT-WEAK;;;;;JLF;;
01/01/1950;31;9;GNT-WEAK;;;;;JLF;;
01/01/1950;31;10;GNT-WEAK;;;;;JLF;;
01/01/1950;31;11;GNT-WEAK;;;;;JLF;;
01/01/1950;31;12;GNT-WEAK;;;;;JLF;;
01/01/1950;31;13;GNT-WEAK;;;;;JLF;;
01/01/1950;31;14;GNT-WEAK;;;;;JLF;;
01/01/1950;31;15;GNT-WEAK;;;;;JLF;;
01/01/1950;31;22;GNT-WEAK;;;;;JLF;;
01/01/1950;31;28;GNT-WEAK;;;;;JLF;;
01/01/1950;31;29;GNT-WEAK;;;;;JLF;;
01/01/1950;31;30;GNT-WEAK;;;;;JLF;;
01/01/1950;31;35;GNT-WEAK;;;;;JLF;;
01/01/1950;31;36;GNT-WEAK;;;;;JLF;;
01/01/1950;31;37;GNT-WEAK;;;;;JLF;;
01/01/1950;31;41;GNT-WEAK;;;;;JLF;;
01/01/1950;31;42;GNT-WEAK;;;;;JLF;;
01/01/1950;31;43;GNT-WEAK;;;;;JLF;;
01/01/1950;31;44;GNT-WEAK;;;;;JLF;;
01/01/1950;31;45;GNT-WEAK;;;;;JLF;;
01/01/1950;31;46;GNT-WEAK;;;;;JLF;;
01/01/1950;31;47;GNT-WEAK;;;;;JLF;;
01/01/1950;31;48;GNT-WEAK;;;;;JLF;;
01/01/1950;32;5;GNT-WEAK;;;;;JLF;;
01/01/1950;32;6;GNT-WEAK;;;;;JLF;;
01/01/1950;32;7;GNT-WEAK;;;;;JLF;;
01/01/1950;32;8;GNT-WEAK;;;;;JLF;;
01/01/1950;32;9;GNT-WEAK;;;;;JLF;;
01/01/1950;32;10;GNT-WEAK;;;;;JLF;;
01/01/1950;32;11;GNT-WEAK;;;;;JLF;;
01/01/1950;32;12;GNT-WEAK;;;;;JLF;;
01/01/1950;32;13;GNT-WEAK;;;;;JLF;;
01/01/1950;32;14;GNT-WEAK;;;;;JLF;;
01/01/1950;32;15;GNT-WEAK;;;;;JLF;;
01/01/1950;32;21;GNT-WEAK;;;;;JLF;;
01/01/1950;32;22;GNT-WEAK;;;;;JLF;;
01/01/1950;32;28;GNT-WEAK;;;;;JLF;;
01/01/1950;32;29;GNT-WEAK;;;;;JLF;;
01/01/1950;32;30;GNT-WEAK;;;;;JLF;;
01/01/1950;32;35;GNT-WEAK;;;;;JLF;;
01/01/1950;32;36;GNT-WEAK;;;;;JLF;;
01/01/1950;32;37;GNT-WEAK;;;;;JLF;;
01/01/1950;32;41;GNT-WEAK;;;;;JLF;;
01/01/1950;32;42;GNT-WEAK;;;;;JLF;;
01/01/1950;32;43;GNT-WEAK;;;;;JLF;;
01/01/1950;32;44;GNT-WEAK;;;;;JLF;;
01/01/1950;32;45;GNT-WEAK;;;;;JLF;;
01/01/1950;32;46;GNT-WEAK;;;;;JLF;;
01/01/1950;32;47;GNT-WEAK;;;;;JLF;;
01/01/1950;33;5;GNT-WEAK;;;;;JLF;;
01/01/1950;33;6;GNT-WEAK;;;;;JLF;;
01/01/1950;33;7;GNT-WEAK;;;;;JLF;;
01/01/1950;33;8;GNT-WEAK;;;;;JLF;;
01/01/1950;33;9;GNT-WEAK;;;;;JLF;;
01/01/1950;33;10;GNT-WEAK;;;;;JLF;;
01/01/1950;33;11;GNT-WEAK;;;;;JLF;;
01/01/1950;33;12;GNT-WEAK;;;;;JLF;;
01/01/1950;33;13;GNT-WEAK;;;;;JLF;;
01/01/1950;33;14;GNT-WEAK;;;;;JLF;;
01/01/1950;33;15;GNT-WEAK;;;;;JLF;;
01/01/1950;33;16;GNT-WEAK;;;;;JLF;;
01/01/1950;33;17;GNT-WEAK;;;;;JLF;;
01/01/1950;33;21;GNT-WEAK;;;;;JLF;;
01/01/1950;33;22;GNT-WEAK;;;;;JLF;;
01/01/1950;33;28;GNT-WEAK;;;;;JLF;;
01/01/1950;33;29;GNT-WEAK;;;;;JLF;;
01/01/1950;33;30;GNT-WEAK;;;;;JLF;;
01/01/1950;33;35;GNT-WEAK;;;;;JLF;;
01/01/1950;33;36;GNT-WEAK;;;;;JLF;;
01/01/1950;33;37;GNT-WEAK;;;;;JLF;;
01/01/1950;33;42;GNT-WEAK;;;;;JLF;;
01/01/1950;33;43;GNT-WEAK;;;;;JLF;;
01/01/1950;33;44;GNT-WEAK;;;;;JLF;;
01/01/1950;33;45;GNT-WEAK;;;;;JLF;;
01/01/1950;33;46;GNT-WEAK;;;;;JLF;;
01/01/1950;33;47;GNT-WEAK;;;;;JLF;;
01/01/1950;34;5;GNT-WEAK;;;;;JLF;;
01/01/1950;34;6;GNT-WEAK;;;;;JLF;;
01/01/1950;34;7;GNT-WEAK;;;;;JLF;;
01/01/1950;34;8;GNT-WEAK;;;;;JLF;;
01/01/1950;34;9;GNT-WEAK;;;;;JLF;;
01/01/1950;34;10;GNT-WEAK;;;;;JLF;;
01/01/1950;34;11;GNT-WEAK;;;;;JLF;;
01/01/1950;34;12;GNT-WEAK;;;;;JLF;;
01/01/1950;34;13;GNT-WEAK;;;;;JLF;;
01/01/1950;34;14;GNT-WEAK;;;;;JLF;;
01/01/1950;34;15;GNT-WEAK;;;;;JLF;;
01/01/1950;34;16;GNT-WEAK;;;;;JLF;;
01/01/1950;34;17;GNT-WEAK;;;;;JLF;;
01/01/1950;34;22;GNT-WEAK;;;;;JLF;;
01/01/1950;34;28;GNT-WEAK;;;;;JLF;;
01/01/1950;34;29;GNT-WEAK;;;;;JLF;;
01/01/1950;34;30;GNT-WEAK;;;;;JLF;;
01/01/1950;34;31;GNT-WEAK;;;;;JLF;;
01/01/1950;34;36;GNT-WEAK;;;;;JLF;;
01/01/1950;34;37;GNT-WEAK;;;;;JLF;;
01/01/1950;34;43;GNT-WEAK;;;;;JLF;;
01/01/1950;34;44;GNT-WEAK;;;;;JLF;;
01/01/1950;34;45;GNT-WEAK;;;;;JLF;;
01/01/1950;34;46;GNT-WEAK;;;;;JLF;;
01/01/1950;34;47;GNT-WEAK;;;;;JLF;;
01/01/1950;35;5;GNT-WEAK;;;;;JLF;;
01/01/1950;35;6;GNT-WEAK;;;;;JLF;;
01/01/1950;35;7;GNT-WEAK;;;;;JLF;;
01/01/1950;35;10;GNT-WEAK;;;;;JLF;;
01/01/1950;35;11;GNT-WEAK;;;;;JLF;;
01/01/1950;35;12;GNT-WEAK;;;;;JLF;;
01/01/1950;35;13;GNT-WEAK;;;;;JLF;;
01/01/1950;35;14;GNT-WEAK;;;;;JLF;;
01/01/1950;35;15;GNT-WEAK;;;;;JLF;;
01/01/1950;35;16;GNT-WEAK;;;;;JLF;;
01/01/1950;35;17;GNT-WEAK;;;;;JLF;;
01/01/1950;35;22;GNT-WEAK;;;;;JLF;;
01/01/1950;35;23;GNT-WEAK;;;;;JLF;;
01/01/1950;35;27;GNT-WEAK;;;;;JLF;;
01/01/1950;35;28;GNT-WEAK;;;;;JLF;;
01/01/1950;35;29;GNT-WEAK;;;;;JLF;;
01/01/1950;35;30;GNT-WEAK;;;;;JLF;;
01/01/1950;35;31;GNT-WEAK;;;;;JLF;;
01/01/1950;35;32;GNT-WEAK;;;;;JLF;;
01/01/1950;35;36;GNT-WEAK;;;;;JLF;;
01/01/1950;35;37;GNT-WEAK;;;;;JLF;;
01/01/1950;35;43;GNT-WEAK;;;;;JLF;;
01/01/1950;35;44;GNT-WEAK;;;;;JLF;;
01/01/1950;35;45;GNT-WEAK;;;;;JLF;;
01/01/1950;35;46;GNT-WEAK;;;;;JLF;;
01/01/1950;36;5;GNT-WEAK;;;;;JLF;;
01/01/1950;36;6;GNT-WEAK;;;;;JLF;;
01/01/1950;36;11;GNT-WEAK;;;;;JLF;;
01/01/1950;36;12;GNT-WEAK;;;;;JLF;;
01/01/1950;36;13;GNT-WEAK;;;;;JLF;;
01/01/1950;36;14;GNT-WEAK;;;;;JLF;;
01/01/1950;36;15;GNT-WEAK;;;;;JLF;;
01/01/1950;36;16;GNT-WEAK;;;;;JLF;;
01/01/1950;36;17;GNT-WEAK;;;;;JLF;;
01/01/1950;36;22;GNT-WEAK;;;;;JLF;;
01/01/1950;36;23;GNT-WEAK;;;;;JLF;;
01/01/1950;36;27;GNT-WEAK;;;;;JLF;;
01/01/1950;36;28;GNT-WEAK;;;;;JLF;;
01/01/1950;36;29;GNT-WEAK;;;;;JLF;;
01/01/1950;36;30;GNT-WEAK;;;;;JLF;;
01/01/1950;36;31;GNT-WEAK;;;;;JLF;;
01/01/1950;36;32;GNT-WEAK;;;;;JLF;;
01/01/1950;36;36;GNT-WEAK;;;;;JLF;;
01/01/1950;36;37;GNT-WEAK;;;;;JLF;;
01/01/1950;36;44;GNT-WEAK;;;;;JLF;;
01/01/1950;36;45;GNT-WEAK;;;;;JLF;;
01/01/1950;36;46;GNT-WEAK;;;;;JLF;;
01/01/1950;37;5;GNT-WEAK;;;;;JLF;;
01/01/1950;37;6;GNT-WEAK;;;;;JLF;;
01/01/1950;37;11;GNT-WEAK;;;;;JLF;;
01/01/1950;37;12;GNT-WEAK;;;;;JLF;;
01/01/1950;37;13;GNT-WEAK;;;;;JLF;;
01/01/1950;37;14;GNT-WEAK;;;;;JLF;;
01/01/1950;37;15;GNT-WEAK;;;;;JLF;;
01/01/1950;37;16;GNT-WEAK;;;;;JLF;;
01/01/1950;37;22;GNT-WEAK;;;;;JLF;;
01/01/1950;37;23;GNT-WEAK;;;;;JLF;;
01/01/1950;37;26;GNT-WEAK;;;;;JLF;;
01/01/1950;37;27;GNT-WEAK;;;;;JLF;;
01/01/1950;37;28;GNT-WEAK;;;;;JLF;;
01/01/1950;37;29;GNT-WEAK;;;;;JLF;;
01/01/1950;37;30;GNT-WEAK;;;;;JLF;;
01/01/1950;37;31;GNT-WEAK;;;;;JLF;;
01/01/1950;37;32;GNT-WEAK;;;;;JLF;;
01/01/1950;37;36;GNT-WEAK;;;;;JLF;;
01/01/1950;37;37;GNT-WEAK;;;;;JLF;;
01/01/1950;38;5;GNT-WEAK;;;;;JLF;;
01/01/1950;38;6;GNT-WEAK;;;;;JLF;;
01/01/1950;38;11;GNT-WEAK;;;;;JLF;;
01/01/1950;38;12;GNT-WEAK;;;;;JLF;;
01/01/1950;38;13;GNT-WEAK;;;;;JLF;;
01/01/1950;38;14;GNT-WEAK;;;;;JLF;;
01/01/1950;38;15;GNT-WEAK;;;;;JLF;;
01/01/1950;38;21;GNT-WEAK;;;;;JLF;;
01/01/1950;38;22;GNT-WEAK;;;;;JLF;;
01/01/1950;38;26;GNT-WEAK;;;;;JLF;;
01/01/1950;38;27;GNT-WEAK;;;;;JLF;;
01/01/1950;38;28;GNT-WEAK;;;;;JLF;;
01/01/1950;38;29;GNT-WEAK;;;;;JLF;;
01/01/1950;38;30;GNT-WEAK;;;;;JLF;;
01/01/1950;38;31;GNT-WEAK;;;;;JLF;;
01/01/1950;38;32;GNT-WEAK;;;;;JLF;;
01/01/1950;39;6;GNT-WEAK;;;;;JLF;;
01/01/1950;39;11;GNT-WEAK;;;;;JLF;;
01/01/1950;39;12;GNT-WEAK;;;;;JLF;;
01/01/1950;39;13;GNT-WEAK;;;;;JLF;;
01/01/1950;39;14;GNT-WEAK;;;;;JLF;;
01/01/1950;39;15;GNT-WEAK;;;;;JLF;;
01/01/1950;39;19;GNT-WEAK;;;;;JLF;;
01/01/1950;39;20;GNT-WEAK;;;;;JLF;;
01/01/1950;39;21;GNT-WEAK;;;;;JLF;;
01/01/1950;39;22;GNT-WEAK;;;;;JLF;;
01/01/1950;39;26;GNT-WEAK;;;;;JLF;;
01/01/1950;39;27;GNT-WEAK;;;;;JLF;;
