DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;
06/01/1980;22;17;city;Ndayane;;44473;;19/07/2014;JLF;;
06/01/1980;22;36;city;Ndiokhope;;51123;;19/07/2014;JLF;;
06/01/1980;22;31;city;Ngayene;;49373;;19/07/2014;JLF;;
06/01/1980;22;22;city;Niayes Khayes;;46223;;19/07/2014;JLF;;
06/01/1980;22;32;city;Santhiou Dara;;49723;;19/07/2014;JLF;;
06/01/1980;22;28;city;Sebikotane;;48323;;19/07/2014;JLF;;
06/01/1980;22;24;city;Toglou Ouolof;;46923;;19/07/2014;JLF;;
06/01/1980;21;33;city;Darou Mbayakh;;50072;;19/07/2014;JLF;;
06/01/1980;21;26;city;Dougar I;;47622;;19/07/2014;JLF;;
06/01/1980;21;32;city;Gorom I;;49722;;19/07/2014;JLF;;
06/01/1980;21;29;city;Ndoyene I;;48672;;19/07/2014;JLF;;
06/01/1980;21;20;city;Toubab Dialaw;;45522;;19/07/2014;JLF;;
06/01/1980;21;22;city;Yenne Kao;;46222;;19/07/2014;JLF;;
06/01/1980;20;34;city;Deny Biram Ndao Nord;;50421;;19/07/2014;JLF;;
06/01/1980;20;28;city;Deny Youssou;;48321;;19/07/2014;JLF;;
06/01/1980;20;31;city;Gorom II;;49371;;19/07/2014;JLF;;
06/01/1980;20;35;city;Kaniack;;50771;;19/07/2014;JLF;;
06/01/1980;20;30;city;Mbeuth;;49021;;19/07/2014;JLF;;
06/01/1980;20;25;city;Mbounka Bambara;;47271;;19/07/2014;JLF;;
06/01/1980;20;24;city;Ndoukhoura Ouolof;;46921;;19/07/2014;JLF;;
06/01/1980;20;21;city;Nianghal;;45871;;19/07/2014;JLF;;
06/01/1980;20;22;city;Yenne Guedji;;46221;;19/07/2014;JLF;;
06/01/1980;19;33;city;Deny Biram Ndao Sud;;50070;;19/07/2014;JLF;;
06/01/1980;19;27;city;Deny Demba Codou;;47970;;19/07/2014;JLF;;
06/01/1980;19;26;city;Deny Diakhirate;;47620;;19/07/2014;JLF;;
06/01/1980;19;31;city;Diacksao;;49370;;19/07/2014;JLF;;
06/01/1980;19;26;city;Diamniadio;;47620;;19/07/2014;JLF;;
06/01/1980;19;29;city;Ndiougouye;;48670;;19/07/2014;JLF;;
06/01/1980;19;28;city;Sebi William Ponty;;48320;;19/07/2014;JLF;;
06/01/1980;19;22;city;Yenne Tod;;46220;;19/07/2014;JLF;;
06/01/1980;18;34;city;Deny Guedj;;50419;;19/07/2014;JLF;;
06/01/1980;17;30;city;Ndiakhirat Ndiobene;;49018;;19/07/2014;JLF;;
06/01/1980;17;29;city;Ndiakhirate digue;;48668;;19/07/2014;JLF;;
06/01/1980;17;29;city;Ndiakhirate digue;;48668;;19/07/2014;JLF;;
06/01/1980;17;31;city;Nguindouf;;49368;;19/07/2014;JLF;;
06/01/1980;17;30;city;Sangalkam;;49018;;19/07/2014;JLF;;
06/01/1980;17;32;city;Wayambane;;49718;;19/07/2014;JLF;;
06/01/1980;16;25;city;Bargny;;47267;;19/07/2014;JLF;;
06/01/1980;16;32;city;Niaga Peulh;;49717;;19/07/2014;JLF;;
06/01/1980;15;29;city;Dara Thioub;;48666;;19/07/2014;JLF;;
06/01/1980;15;27;city;Keur Daour Sarr;;47966;;19/07/2014;JLF;;
06/01/1980;15;28;city;Kounoune;;48316;;19/07/2014;JLF;;
06/01/1980;15;31;city;Niaga Ouolof;;49366;;19/07/2014;JLF;;
06/01/1980;14;28;city;Kounoune Ngalapp;;48315;;19/07/2014;JLF;;
06/01/1980;14;30;city;Niacoul Rab;;49015;;19/07/2014;JLF;;
06/01/1980;14;26;city;Rufisque;;47615;;19/07/2014;JLF;;
06/01/1980;13;31;city;Tivaouane Peulh;;49364;;19/07/2014;JLF;;
06/01/1980;12;29;city;Keur Massar;;48663;;19/07/2014;JLF;;
06/01/1980;12;31;city;Malika;;49363;;19/07/2014;JLF;;
06/01/1980;11;27;city;Mbao;;47962;;19/07/2014;JLF;;
06/01/1980;4;24;city;Dakar;;46905;;19/07/2014;JLF;;
07/01/1980;86;71;population;Coky;16953;;;02/12/2015;JLF;;
07/01/1980;299;11;rail;;;42650;;19/07/2014;JLF;;
07/01/1980;298;10;rail;;;42299;;19/07/2014;JLF;;
07/01/1980;298;11;rail;;;42649;;19/07/2014;JLF;;
07/01/1980;297;10;rail;;;42298;;19/07/2014;JLF;;
07/01/1980;296;9;rail;;;41947;;19/07/2014;JLF;;
07/01/1980;296;10;rail;;;42297;;19/07/2014;JLF;;
07/01/1980;295;9;rail;;;41946;;19/07/2014;JLF;;
07/01/1980;294;9;rail;;;41945;;19/07/2014;JLF;;
07/01/1980;293;8;rail;;;41594;;19/07/2014;JLF;;
07/01/1980;293;9;rail;;;41944;;19/07/2014;JLF;;
07/01/1980;292;8;rail;;;41593;;19/07/2014;JLF;;
07/01/1980;291;7;rail;;;41242;;19/07/2014;JLF;;
07/01/1980;291;8;rail;;;41592;;19/07/2014;JLF;;
07/01/1980;290;7;rail;;;41241;;19/07/2014;JLF;;
07/01/1980;289;6;rail;;;40890;;19/07/2014;JLF;;
07/01/1980;289;7;rail;;;41240;;19/07/2014;JLF;;
07/01/1980;288;5;rail;;;40539;;19/07/2014;JLF;;
07/01/1980;288;6;rail;;;40889;;19/07/2014;JLF;;
07/01/1980;287;4;rail;;;40188;;19/07/2014;JLF;;
07/01/1980;287;5;rail;;;40538;;19/07/2014;JLF;;
07/01/1980;286;2;rail;;;39487;;19/07/2014;JLF;;
07/01/1980;286;3;rail;;;39837;;19/07/2014;JLF;;
07/01/1980;286;4;rail;;;40187;;19/07/2014;JLF;;
07/01/1980;285;1;rail;;;39136;;19/07/2014;JLF;;
07/01/1980;285;2;rail;;;39486;;19/07/2014;JLF;;
07/01/1980;284;1;rail;;;39135;;19/07/2014;JLF;;
07/01/1980;283;1;rail;;;39134;;19/07/2014;JLF;;
07/01/1980;282;0;rail;;;38783;;19/07/2014;JLF;;
07/01/1980;282;1;rail;;;39133;;19/07/2014;JLF;;
07/01/1980;281;0;rail;;;38782;;19/07/2014;JLF;;
07/01/1980;280;0;rail;;;38781;;19/07/2014;JLF;;
07/01/1980;279;0;rail;;;38780;;19/07/2014;JLF;;
07/01/1980;278;0;rail;;;38779;;19/07/2014;JLF;;
07/01/1980;135;64;rail;;;61036;;19/07/2014;JLF;;
07/01/1980;135;64;rail;;;61036;;19/07/2014;JLF;;
07/01/1980;134;64;rail;;;61035;;19/07/2014;JLF;;
07/01/1980;133;64;rail;;;61034;;19/07/2014;JLF;;
07/01/1980;132;64;rail;;;61033;;19/07/2014;JLF;;
07/01/1980;131;64;rail;;;61032;;19/07/2014;JLF;;
07/01/1980;130;64;rail;;;61031;;19/07/2014;JLF;;
07/01/1980;129;63;rail;;;60680;;19/07/2014;JLF;;
07/01/1980;129;64;rail;;;61030;;19/07/2014;JLF;;
07/01/1980;128;63;rail;;;60679;;19/07/2014;JLF;;
07/01/1980;127;62;rail;;;60328;;19/07/2014;JLF;;
07/01/1980;127;63;rail;;;60678;;19/07/2014;JLF;;
07/01/1980;126;62;rail;;;60327;;19/07/2014;JLF;;
07/01/1980;125;62;rail;;;60326;;19/07/2014;JLF;;
07/01/1980;124;61;rail;;;59975;;19/07/2014;JLF;;
07/01/1980;124;62;rail;;;60325;;19/07/2014;JLF;;
07/01/1980;123;61;rail;;;59974;;19/07/2014;JLF;;
07/01/1980;122;61;rail;;;59973;;19/07/2014;JLF;;
07/01/1980;121;61;rail;;;59972;;19/07/2014;JLF;;
07/01/1980;120;61;rail;;;59971;;19/07/2014;JLF;;
07/01/1980;119;61;rail;;;59970;;19/07/2014;JLF;;
07/01/1980;118;61;rail;;;59969;;19/07/2014;JLF;;
07/01/1980;117;61;rail;;;59968;;19/07/2014;JLF;;
07/01/1980;116;61;rail;;;59967;;19/07/2014;JLF;;
07/01/1980;115;61;rail;;;59966;;19/07/2014;JLF;;
07/01/1980;114;61;rail;;;59965;;19/07/2014;JLF;;
07/01/1980;113;61;rail;;;59964;;19/07/2014;JLF;;
07/01/1980;113;62;rail;;;60314;;19/07/2014;JLF;;
07/01/1980;112;62;rail;;;60313;;19/07/2014;JLF;;
07/01/1980;111;62;rail;;;60312;;19/07/2014;JLF;;
07/01/1980;110;62;rail;;;60311;;19/07/2014;JLF;;
07/01/1980;109;62;rail;;;60310;;19/07/2014;JLF;;
07/01/1980;109;63;rail;;;60660;;19/07/2014;JLF;;
07/01/1980;108;63;rail;;;60659;;19/07/2014;JLF;;
07/01/1980;107;63;rail;;;60658;;19/07/2014;JLF;;
07/01/1980;106;63;rail;;;60657;;19/07/2014;JLF;;
07/01/1980;106;64;rail;;;61007;;19/07/2014;JLF;;
07/01/1980;105;64;rail;;;61006;;19/07/2014;JLF;;
07/01/1980;104;64;rail;;;61005;;19/07/2014;JLF;;
07/01/1980;103;64;rail;;;61004;;19/07/2014;JLF;;
07/01/1980;103;65;rail;;;61354;;19/07/2014;JLF;;
07/01/1980;102;65;rail;;;61353;;19/07/2014;JLF;;
07/01/1980;101;65;rail;;;61352;;19/07/2014;JLF;;
07/01/1980;101;66;rail;;;61702;;19/07/2014;JLF;;
07/01/1980;100;66;rail;;;61701;;19/07/2014;JLF;;
07/01/1980;99;66;rail;;;61700;;19/07/2014;JLF;;
07/01/1980;98;66;rail;;;61699;;19/07/2014;JLF;;
07/01/1980;98;67;rail;;;62049;;19/07/2014;JLF;;
07/01/1980;97;67;rail;;;62048;;19/07/2014;JLF;;
07/01/1980;96;67;rail;;;62047;;19/07/2014;JLF;;
07/01/1980;95;67;rail;;;62046;;19/07/2014;JLF;;
07/01/1980;95;68;rail;;;62396;;19/07/2014;JLF;;
07/01/1980;94;68;rail;;;62395;;19/07/2014;JLF;;
07/01/1980;93;33;rail;;;50144;;19/07/2014;JLF;;
07/01/1980;93;34;rail;;;50494;;19/07/2014;JLF;;
07/01/1980;93;34;rail;;;50494;;19/07/2014;JLF;;
07/01/1980;93;68;rail;;;62394;;19/07/2014;JLF;;
07/01/1980;93;69;rail;;;62744;;19/07/2014;JLF;;
07/01/1980;92;31;rail;;;49443;;19/07/2014;JLF;;
07/01/1980;92;32;rail;;;49793;;19/07/2014;JLF;;
07/01/1980;92;33;rail;;;50143;;19/07/2014;JLF;;
07/01/1980;92;69;rail;;;62743;;19/07/2014;JLF;;
07/01/1980;91;31;rail;;;49442;;19/07/2014;JLF;;
07/01/1980;91;31;rail;;;49442;;19/07/2014;JLF;;
07/01/1980;91;69;rail;;;62742;;19/07/2014;JLF;;
07/01/1980;90;0;rail;;;38591;;19/07/2014;JLF;;
07/01/1980;90;31;rail;;;49441;;19/07/2014;JLF;;
07/01/1980;90;69;rail;;;62741;;19/07/2014;JLF;;
07/01/1980;90;70;rail;;;63091;;19/07/2014;JLF;;
07/01/1980;89;0;rail;;;38590;;19/07/2014;JLF;;
07/01/1980;89;1;rail;;;38940;;19/07/2014;JLF;;
07/01/1980;89;30;rail;;;49090;;19/07/2014;JLF;;
07/01/1980;89;31;rail;;;49440;;19/07/2014;JLF;;
07/01/1980;89;70;rail;;;63090;;19/07/2014;JLF;;
07/01/1980;88;0;rail;;;38589;;19/07/2014;JLF;;
07/01/1980;88;1;rail;;;38939;;19/07/2014;JLF;;
07/01/1980;88;2;rail;;;39289;;19/07/2014;JLF;;
07/01/1980;88;30;rail;;;49089;;19/07/2014;JLF;;
07/01/1980;88;70;rail;;;63089;;19/07/2014;JLF;;
07/01/1980;87;0;rail;;;38588;;19/07/2014;JLF;;
07/01/1980;87;2;rail;;;39288;;19/07/2014;JLF;;
07/01/1980;87;3;rail;;;39638;;19/07/2014;JLF;;
07/01/1980;87;4;rail;;;39988;;19/07/2014;JLF;;
07/01/1980;87;5;rail;;;40338;;19/07/2014;JLF;;
07/01/1980;87;30;rail;;;49088;;19/07/2014;JLF;;
07/01/1980;87;70;rail;;;63088;;19/07/2014;JLF;;
07/01/1980;86;5;rail;;;40337;;19/07/2014;JLF;;
07/01/1980;86;6;rail;;;40687;;19/07/2014;JLF;;
07/01/1980;86;7;rail;;;41037;;19/07/2014;JLF;;
07/01/1980;86;29;rail;;;48737;;19/07/2014;JLF;;
07/01/1980;86;30;rail;;;49087;;19/07/2014;JLF;;
07/01/1980;86;70;rail;;;63087;;19/07/2014;JLF;;
07/01/1980;86;71;rail;;;63437;;19/07/2014;JLF;;
07/01/1980;85;7;rail;;;41036;;19/07/2014;JLF;;
07/01/1980;85;8;rail;;;41386;;19/07/2014;JLF;;
07/01/1980;85;9;rail;;;41736;;19/07/2014;JLF;;
07/01/1980;85;29;rail;;;48736;;19/07/2014;JLF;;
07/01/1980;85;71;rail;;;63436;;19/07/2014;JLF;;
07/01/1980;84;9;rail;;;41735;;19/07/2014;JLF;;
07/01/1980;84;10;rail;;;42085;;19/07/2014;JLF;;
07/01/1980;84;11;rail;;;42435;;19/07/2014;JLF;;
07/01/1980;84;29;rail;;;48735;;19/07/2014;JLF;;
07/01/1980;84;71;rail;;;63435;;19/07/2014;JLF;;
07/01/1980;83;11;rail;;;42434;;19/07/2014;JLF;;
07/01/1980;83;12;rail;;;42784;;19/07/2014;JLF;;
07/01/1980;83;29;rail;;;48734;;19/07/2014;JLF;;
07/01/1980;83;71;rail;;;63434;;19/07/2014;JLF;;
07/01/1980;82;12;rail;;;42783;;19/07/2014;JLF;;
07/01/1980;82;13;rail;;;43133;;19/07/2014;JLF;;
07/01/1980;82;28;rail;;;48383;;19/07/2014;JLF;;
07/01/1980;82;29;rail;;;48733;;19/07/2014;JLF;;
07/01/1980;82;71;rail;;;63433;;19/07/2014;JLF;;
07/01/1980;82;72;rail;;;63783;;19/07/2014;JLF;;
07/01/1980;81;13;rail;;;43132;;19/07/2014;JLF;;
07/01/1980;81;13;rail;;;43132;;19/07/2014;JLF;;
07/01/1980;81;14;rail;;;43482;;19/07/2014;JLF;;
07/01/1980;81;15;rail;;;43832;;19/07/2014;JLF;;
07/01/1980;81;28;rail;;;48382;;19/07/2014;JLF;;
07/01/1980;81;72;rail;;;63782;;19/07/2014;JLF;;
07/01/1980;80;15;rail;;;43831;;19/07/2014;JLF;;
07/01/1980;80;16;rail;;;44181;;19/07/2014;JLF;;
07/01/1980;80;27;rail;;;48031;;19/07/2014;JLF;;
07/01/1980;80;28;rail;;;48381;;19/07/2014;JLF;;
07/01/1980;80;72;rail;;;63781;;19/07/2014;JLF;;
07/01/1980;80;73;rail;;;64131;;19/07/2014;JLF;;
07/01/1980;79;16;rail;;;44180;;19/07/2014;JLF;;
07/01/1980;79;17;rail;;;44530;;19/07/2014;JLF;;
07/01/1980;79;27;rail;;;48030;;19/07/2014;JLF;;
07/01/1980;79;73;rail;;;64130;;19/07/2014;JLF;;
07/01/1980;79;74;rail;;;64480;;19/07/2014;JLF;;
07/01/1980;78;17;rail;;;44529;;19/07/2014;JLF;;
07/01/1980;78;18;rail;;;44879;;19/07/2014;JLF;;
07/01/1980;78;26;rail;;;47679;;19/07/2014;JLF;;
07/01/1980;78;27;rail;;;48029;;19/07/2014;JLF;;
07/01/1980;78;74;rail;;;64479;;19/07/2014;JLF;;
07/01/1980;77;18;rail;;;44878;;19/07/2014;JLF;;
07/01/1980;77;19;rail;;;45228;;19/07/2014;JLF;;
07/01/1980;77;26;rail;;;47678;;19/07/2014;JLF;;
07/01/1980;77;74;rail;;;64478;;19/07/2014;JLF;;
07/01/1980;77;75;rail;;;64828;;19/07/2014;JLF;;
07/01/1980;76;19;rail;;;45227;;19/07/2014;JLF;;
07/01/1980;76;20;rail;;;45577;;19/07/2014;JLF;;
07/01/1980;76;21;rail;;;45927;;19/07/2014;JLF;;
07/01/1980;76;25;rail;;;47327;;19/07/2014;JLF;;
07/01/1980;76;26;rail;;;47677;;19/07/2014;JLF;;
07/01/1980;76;75;rail;;;64827;;19/07/2014;JLF;;
07/01/1980;75;21;rail;;;45926;;19/07/2014;JLF;;
07/01/1980;75;22;rail;;;46276;;19/07/2014;JLF;;
07/01/1980;75;24;rail;;;46976;;19/07/2014;JLF;;
07/01/1980;75;25;rail;;;47326;;19/07/2014;JLF;;
07/01/1980;75;75;rail;;;64826;;19/07/2014;JLF;;
07/01/1980;75;76;rail;;;65176;;19/07/2014;JLF;;
07/01/1980;74;22;rail;;;46275;;19/07/2014;JLF;;
07/01/1980;74;23;rail;;;46625;;19/07/2014;JLF;;
07/01/1980;74;24;rail;;;46975;;19/07/2014;JLF;;
07/01/1980;74;76;rail;;;65175;;19/07/2014;JLF;;
07/01/1980;74;79;rail;;;66225;;19/07/2014;JLF;;
07/01/1980;74;80;rail;;;66575;;19/07/2014;JLF;;
07/01/1980;74;81;rail;;;66925;;19/07/2014;JLF;;
07/01/1980;74;82;rail;;;67275;;19/07/2014;JLF;;
07/01/1980;74;83;rail;;;67625;;19/07/2014;JLF;;
07/01/1980;74;84;rail;;;67975;;19/07/2014;JLF;;
07/01/1980;74;85;rail;;;68325;;19/07/2014;JLF;;
07/01/1980;74;90;rail;;;70075;;19/07/2014;JLF;;
07/01/1980;74;91;rail;;;70425;;19/07/2014;JLF;;
07/01/1980;73;22;rail;;;46274;;19/07/2014;JLF;;
07/01/1980;73;22;rail;;;46274;;19/07/2014;JLF;;
07/01/1980;73;23;rail;;;46624;;19/07/2014;JLF;;
07/01/1980;73;23;rail;;;46624;;19/07/2014;JLF;;
07/01/1980;73;76;rail;;;65174;;19/07/2014;JLF;;
07/01/1980;73;77;rail;;;65524;;19/07/2014;JLF;;
07/01/1980;73;78;rail;;;65874;;19/07/2014;JLF;;
07/01/1980;73;79;rail;;;66224;;19/07/2014;JLF;;
07/01/1980;73;85;rail;;;68324;;19/07/2014;JLF;;
07/01/1980;73;86;rail;;;68674;;19/07/2014;JLF;;
07/01/1980;73;87;rail;;;69024;;19/07/2014;JLF;;
07/01/1980;73;88;rail;;;69374;;19/07/2014;JLF;;
07/01/1980;73;89;rail;;;69724;;19/07/2014;JLF;;
07/01/1980;73;90;rail;;;70074;;19/07/2014;JLF;;
07/01/1980;73;91;rail;;;70424;;19/07/2014;JLF;;
07/01/1980;73;92;rail;;;70774;;19/07/2014;JLF;;
07/01/1980;72;23;rail;;;46623;;19/07/2014;JLF;;
07/01/1980;72;76;rail;;;65173;;19/07/2014;JLF;;
07/01/1980;72;77;rail;;;65523;;19/07/2014;JLF;;
07/01/1980;72;92;rail;;;70773;;19/07/2014;JLF;;
07/01/1980;72;93;rail;;;71123;;19/07/2014;JLF;;
07/01/1980;71;23;rail;;;46622;;19/07/2014;JLF;;
07/01/1980;71;74;rail;;;64472;;19/07/2014;JLF;;
07/01/1980;71;75;rail;;;64822;;19/07/2014;JLF;;
07/01/1980;71;76;rail;;;65172;;19/07/2014;JLF;;
07/01/1980;71;93;rail;;;71122;;19/07/2014;JLF;;
07/01/1980;71;94;rail;;;71472;;19/07/2014;JLF;;
07/01/1980;70;23;rail;;;46621;;19/07/2014;JLF;;
07/01/1980;70;73;rail;;;64121;;19/07/2014;JLF;;
07/01/1980;70;74;rail;;;64471;;19/07/2014;JLF;;
07/01/1980;70;94;rail;;;71471;;19/07/2014;JLF;;
07/01/1980;70;94;rail;;;71471;;19/07/2014;JLF;;
07/01/1980;69;23;rail;;;46620;;19/07/2014;JLF;;
07/01/1980;69;71;rail;;;63420;;19/07/2014;JLF;;
07/01/1980;69;72;rail;;;63770;;19/07/2014;JLF;;
07/01/1980;69;73;rail;;;64120;;19/07/2014;JLF;;
07/01/1980;69;94;rail;;;71470;;19/07/2014;JLF;;
07/01/1980;68;23;rail;;;46619;;19/07/2014;JLF;;
07/01/1980;68;70;rail;;;63069;;19/07/2014;JLF;;
07/01/1980;68;71;rail;;;63419;;19/07/2014;JLF;;
07/01/1980;68;94;rail;;;71469;;19/07/2014;JLF;;
07/01/1980;67;23;rail;;;46618;;19/07/2014;JLF;;
07/01/1980;67;69;rail;;;62718;;19/07/2014;JLF;;
07/01/1980;67;70;rail;;;63068;;19/07/2014;JLF;;
07/01/1980;67;94;rail;;;71468;;19/07/2014;JLF;;
07/01/1980;67;95;rail;;;71818;;19/07/2014;JLF;;
07/01/1980;66;23;rail;;;46617;;19/07/2014;JLF;;
07/01/1980;66;24;rail;;;46967;;19/07/2014;JLF;;
07/01/1980;66;68;rail;;;62367;;19/07/2014;JLF;;
07/01/1980;66;69;rail;;;62717;;19/07/2014;JLF;;
07/01/1980;66;69;rail;;;62717;;19/07/2014;JLF;;
07/01/1980;66;95;rail;;;71817;;19/07/2014;JLF;;
07/01/1980;65;24;rail;;;46966;;19/07/2014;JLF;;
07/01/1980;65;67;rail;;;62016;;19/07/2014;JLF;;
07/01/1980;65;68;rail;;;62366;;19/07/2014;JLF;;
07/01/1980;65;95;rail;;;71816;;19/07/2014;JLF;;
07/01/1980;64;24;rail;;;46965;;19/07/2014;JLF;;
07/01/1980;64;66;rail;;;61665;;19/07/2014;JLF;;
07/01/1980;64;67;rail;;;62015;;19/07/2014;JLF;;
07/01/1980;64;95;rail;;;71815;;19/07/2014;JLF;;
07/01/1980;63;24;rail;;;46964;;19/07/2014;JLF;;
07/01/1980;63;65;rail;;;61314;;19/07/2014;JLF;;
07/01/1980;63;66;rail;;;61664;;19/07/2014;JLF;;
07/01/1980;63;94;rail;;;71464;;19/07/2014;JLF;;
07/01/1980;63;95;rail;;;71814;;19/07/2014;JLF;;
07/01/1980;62;24;rail;;;46963;;19/07/2014;JLF;;
07/01/1980;62;64;rail;;;60963;;19/07/2014;JLF;;
07/01/1980;62;65;rail;;;61313;;19/07/2014;JLF;;
07/01/1980;62;94;rail;;;71463;;19/07/2014;JLF;;
07/01/1980;62;94;rail;;;71463;;19/07/2014;JLF;;
07/01/1980;62;95;rail;;;71813;;19/07/2014;JLF;;
07/01/1980;62;96;rail;;;72163;;19/07/2014;JLF;;
07/01/1980;61;24;rail;;;46962;;19/07/2014;JLF;;
07/01/1980;61;25;rail;;;47312;;19/07/2014;JLF;;
07/01/1980;61;62;rail;;;60262;;19/07/2014;JLF;;
07/01/1980;61;63;rail;;;60612;;19/07/2014;JLF;;
07/01/1980;61;64;rail;;;60962;;19/07/2014;JLF;;
07/01/1980;61;96;rail;;;72162;;19/07/2014;JLF;;
07/01/1980;61;97;rail;;;72512;;19/07/2014;JLF;;
07/01/1980;60;25;rail;;;47311;;19/07/2014;JLF;;
07/01/1980;60;61;rail;;;59911;;19/07/2014;JLF;;
07/01/1980;60;62;rail;;;60261;;19/07/2014;JLF;;
07/01/1980;60;97;rail;;;72511;;19/07/2014;JLF;;
07/01/1980;59;25;rail;;;47310;;19/07/2014;JLF;;
07/01/1980;59;60;rail;;;59560;;19/07/2014;JLF;;
07/01/1980;59;61;rail;;;59910;;19/07/2014;JLF;;
07/01/1980;59;97;rail;;;72510;;19/07/2014;JLF;;
07/01/1980;59;97;rail;;;72510;;19/07/2014;JLF;;
07/01/1980;59;98;rail;;;72860;;19/07/2014;JLF;;1.00E+11
07/01/1980;59;98;rail;;;72860;;19/07/2014;JLF;;273 972 602.74
07/01/1980;58;25;rail;;;47309;;19/07/2014;JLF;;
07/01/1980;58;26;rail;;;47659;;19/07/2014;JLF;;
07/01/1980;58;59;rail;;;59209;;19/07/2014;JLF;;
07/01/1980;58;60;rail;;;59559;;19/07/2014;JLF;;
07/01/1980;58;98;rail;;;72859;;19/07/2014;JLF;;
07/01/1980;58;99;rail;;;73209;;19/07/2014;JLF;;
07/01/1980;57;26;rail;;;47658;;19/07/2014;JLF;;
07/01/1980;57;58;rail;;;58858;;19/07/2014;JLF;;
07/01/1980;57;59;rail;;;59208;;19/07/2014;JLF;;
07/01/1980;56;26;rail;;;47657;;19/07/2014;JLF;;
07/01/1980;56;56;rail;;;58157;;19/07/2014;JLF;;
07/01/1980;56;57;rail;;;58507;;19/07/2014;JLF;;
07/01/1980;56;58;rail;;;58857;;19/07/2014;JLF;;
07/01/1980;55;26;rail;;;47656;;19/07/2014;JLF;;
07/01/1980;55;54;rail;;;57456;;19/07/2014;JLF;;
07/01/1980;55;55;rail;;;57806;;19/07/2014;JLF;;
07/01/1980;55;56;rail;;;58156;;19/07/2014;JLF;;
07/01/1980;54;26;rail;;;47655;;19/07/2014;JLF;;
07/01/1980;54;27;rail;;;48005;;19/07/2014;JLF;;
07/01/1980;54;53;rail;;;57105;;19/07/2014;JLF;;
07/01/1980;54;54;rail;;;57455;;19/07/2014;JLF;;
07/01/1980;53;27;rail;;;48004;;19/07/2014;JLF;;
07/01/1980;53;51;rail;;;56404;;19/07/2014;JLF;;
07/01/1980;53;52;rail;;;56754;;19/07/2014;JLF;;
07/01/1980;53;53;rail;;;57104;;19/07/2014;JLF;;
07/01/1980;53;53;rail;;;57104;;19/07/2014;JLF;;
07/01/1980;52;27;rail;;;48003;;19/07/2014;JLF;;
07/01/1980;52;50;rail;;;56053;;19/07/2014;JLF;;
07/01/1980;52;51;rail;;;56403;;19/07/2014;JLF;;
07/01/1980;51;27;rail;;;48002;;19/07/2014;JLF;;
07/01/1980;51;28;rail;;;48352;;19/07/2014;JLF;;
07/01/1980;51;49;rail;;;55702;;19/07/2014;JLF;;
07/01/1980;51;50;rail;;;56052;;19/07/2014;JLF;;
07/01/1980;50;28;rail;;;48351;;19/07/2014;JLF;;
07/01/1980;50;47;rail;;;55001;;19/07/2014;JLF;;
07/01/1980;50;48;rail;;;55351;;19/07/2014;JLF;;
07/01/1980;50;49;rail;;;55701;;19/07/2014;JLF;;
07/01/1980;49;28;rail;;;48350;;19/07/2014;JLF;;
07/01/1980;49;46;rail;;;54650;;19/07/2014;JLF;;
07/01/1980;49;47;rail;;;55000;;19/07/2014;JLF;;
07/01/1980;48;28;rail;;;48349;;19/07/2014;JLF;;
07/01/1980;48;29;rail;;;48699;;19/07/2014;JLF;;
07/01/1980;48;45;rail;;;54299;;19/07/2014;JLF;;
07/01/1980;48;46;rail;;;54649;;19/07/2014;JLF;;
07/01/1980;47;29;rail;;;48698;;19/07/2014;JLF;;
07/01/1980;47;44;rail;;;53948;;19/07/2014;JLF;;
07/01/1980;47;45;rail;;;54298;;19/07/2014;JLF;;
07/01/1980;46;29;rail;;;48697;;19/07/2014;JLF;;
07/01/1980;46;43;rail;;;53597;;19/07/2014;JLF;;
07/01/1980;46;44;rail;;;53947;;19/07/2014;JLF;;
07/01/1980;45;29;rail;;;48696;;19/07/2014;JLF;;
07/01/1980;45;42;rail;;;53246;;19/07/2014;JLF;;
07/01/1980;45;43;rail;;;53596;;19/07/2014;JLF;;
07/01/1980;44;29;rail;;;48695;;19/07/2014;JLF;;
07/01/1980;44;41;rail;;;52895;;19/07/2014;JLF;;
07/01/1980;44;42;rail;;;53245;;19/07/2014;JLF;;
07/01/1980;43;29;rail;;;48694;;19/07/2014;JLF;;
07/01/1980;43;40;rail;;;52544;;19/07/2014;JLF;;
07/01/1980;43;41;rail;;;52894;;19/07/2014;JLF;;
07/01/1980;42;29;rail;;;48693;;19/07/2014;JLF;;
07/01/1980;42;40;rail;;;52543;;19/07/2014;JLF;;
07/01/1980;41;29;rail;;;48692;;19/07/2014;JLF;;
07/01/1980;41;39;rail;;;52192;;19/07/2014;JLF;;
07/01/1980;41;40;rail;;;52542;;19/07/2014;JLF;;
07/01/1980;40;29;rail;;;48691;;19/07/2014;JLF;;
07/01/1980;40;39;rail;;;52191;;19/07/2014;JLF;;
07/01/1980;40;40;rail;;;52541;;19/07/2014;JLF;;
07/01/1980;40;41;rail;;;52891;;19/07/2014;JLF;;
07/01/1980;39;29;rail;;;48690;;19/07/2014;JLF;;
07/01/1980;39;39;rail;;;52190;;19/07/2014;JLF;;
07/01/1980;39;39;rail;;;52190;;19/07/2014;JLF;;
07/01/1980;39;41;rail;;;52890;;19/07/2014;JLF;;
